file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/data/admintravel/service/AdminTravelService.java,admintravel.service.AdminTravelService,"deleteTravel/2[java.lang.String,admintravel.service.HttpHeaders]",false,38,2,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,true
/data/admintravel/service/AdminTravelService.java,admintravel.service.AdminTravelService,"addTravel/2[admintravel.service.TravelInfo,admintravel.service.HttpHeaders]",false,20,3,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,true
/data/admintravel/service/AdminTravelService.java,admintravel.service.AdminTravelService,"updateTravel/2[admintravel.service.TravelInfo,admintravel.service.HttpHeaders]",false,29,3,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,true
/data/admintravel/service/AdminTravelService.java,admintravel.service.AdminTravelService,getAllTravels/1[admintravel.service.HttpHeaders],false,12,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,true
/data/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,"checkTravelInfo/2[admintravel.service.TravelInfo,admintravel.service.HttpHeaders]",false,187,6,5,2,3,7,15,32,5,7,2,15,3,4,0,3,0,1,4,5,7,0,1,0,0,0,26,1,1,false
/data/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,"updateTravel/2[admintravel.service.TravelInfo,admintravel.service.HttpHeaders]",false,124,6,2,0,2,5,8,26,3,8,2,8,2,5,0,4,0,0,8,5,10,2,1,0,0,0,25,1,2,false
/data/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,"getRouteByRouteId/2[java.lang.String,admintravel.service.HttpHeaders]",false,270,6,2,1,1,2,9,15,2,4,2,9,1,1,0,1,0,0,5,1,4,1,1,0,0,0,21,2,3,false
/data/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,getServiceUrl/1[java.lang.String],false,37,0,7,7,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,2,0,false
/data/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,"addTravel/2[admintravel.service.TravelInfo,admintravel.service.HttpHeaders]",false,88,6,2,0,2,5,9,28,3,8,2,9,2,5,0,4,0,0,8,6,9,2,1,0,0,0,25,1,2,false
/data/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,"deleteTravel/2[java.lang.String,admintravel.service.HttpHeaders]",false,159,5,1,0,1,4,7,21,2,6,2,7,1,1,0,3,0,0,8,4,8,2,1,0,0,0,24,1,2,false
/data/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,getAllTravels/1[admintravel.service.HttpHeaders],false,42,7,1,0,1,3,9,35,1,10,1,9,1,1,0,2,0,0,9,2,11,2,1,2,0,0,31,1,5,false
/data/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,"checkStationsExists/2[java.util.List<java.lang.String>,admintravel.service.HttpHeaders]",false,229,5,2,1,1,5,11,21,3,6,2,11,1,1,1,2,0,0,5,4,6,1,2,0,0,0,25,1,1,false
/data/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,"queryTrainTypeByName/2[java.lang.String,admintravel.service.HttpHeaders]",false,256,6,2,1,1,1,6,8,1,4,2,6,1,1,0,0,0,0,3,0,4,1,0,0,0,0,24,1,1,false
/data/admintravel/controller/AdminTravelController.java,admintravel.controller.AdminTravelController,getAllTravels/1[admintravel.controller.HttpHeaders],false,32,6,1,0,1,1,3,4,1,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,1,1,false
/data/admintravel/controller/AdminTravelController.java,admintravel.controller.AdminTravelController,home/1[admintravel.controller.HttpHeaders],false,26,3,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,1,0,false
/data/admintravel/controller/AdminTravelController.java,admintravel.controller.AdminTravelController,"deleteTravel/2[java.lang.String,admintravel.controller.HttpHeaders]",false,52,6,1,0,1,1,3,4,1,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,1,1,false
