file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/data/edu/fudan/common/entity/Ticket.java,edu.fudan.common.entity.Ticket,class,1,2,1,1,2,1,0,0,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,1,0
/data/edu/fudan/common/exception/BaseException.java,edu.fudan.common.exception.BaseException,class,0,1,1,0,2,4,1,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
/data/edu/fudan/common/entity/TripAllDetailInfo.java,edu.fudan.common.entity.TripAllDetailInfo,class,3,3,0,3,3,1,0,1,3,0.8333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,2,14,2,0,0,0,0,0,0,0,0,4,0,0,0,0,14,1,0
/data/edu/fudan/common/entity/OrderAlterInfo.java,edu.fudan.common.entity.OrderAlterInfo,class,3,3,0,3,1,1,0,0,0,0.75,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,4,0,0,0,0,10,1,0
/data/edu/fudan/common/entity/Food.java,edu.fudan.common.entity.Food,class,2,4,2,2,1,1,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0
/data/edu/fudan/common/entity/PriceConfig.java,edu.fudan.common.entity.PriceConfig,class,2,2,0,2,1,1,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,5,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,1,0
/data/edu/fudan/common/util/Response.java,edu.fudan.common.util.Response,class,5,5,0,5,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,1,0
/data/edu/fudan/common/entity/TrainType.java,edu.fudan.common.entity.TrainType,class,1,3,2,1,3,1,0,0,1,0.53333336,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,0,20,0,0,0,0,0,0,0,7,0,5,0,0,0,0,10,1,0
/data/edu/fudan/common/util/JsonUtils.java,edu.fudan.common.util.JsonUtils,class,4,5,1,4,9,1,0,9,13,0.6666667,0.0,0.0,6,5,5,1,0,0,5,0,0,0,1,1,0,1,0,0,1,0,5,43,5,0,0,2,0,4,0,10,0,8,1,0,0,0,40,1,3
/data/edu/fudan/common/entity/TripInfo.java,edu.fudan.common.entity.TripInfo,class,5,5,0,5,3,1,0,1,0,0.44444445,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,2,16,2,0,0,0,0,3,0,3,0,3,0,0,0,0,11,1,0
