file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/data/com/trainticket/entity/Money.java,com.trainticket.entity.Money,class,8,9,1,8,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,2,0,0,3,0,0,0,0,9,1,0
/data/com/trainticket/service/PaymentServiceImpl.java,com.trainticket.service.PaymentServiceImpl,class,11,12,1,11,8,1,0,19,0,0.41666666,0.5,0.5,4,0,4,0,0,0,4,0,0,0,3,1,0,1,0,2,1,0,0,47,5,0,2,0,0,11,5,5,1,7,1,0,0,0,31,1,5
/data/com/trainticket/config/SecurityConfig.java,com.trainticket.config.SecurityConfig,class,13,13,0,13,3,2,0,15,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,9,0,0,0,0,0,1,0,0,65,1,0
/data/com/trainticket/init/InitData.java,com.trainticket.init.InitData,class,6,6,0,6,1,1,0,5,0,0.5,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,12,0,0,0,0,0,4,0,1,0,3,0,0,0,0,20,1,0
/data/com/trainticket/repository/PaymentRepository.java,com.trainticket.repository.PaymentRepository,interface,2,4,2,2,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
/data/com/trainticket/entity/Payment.java,com.trainticket.entity.Payment,class,8,13,5,8,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,0,0,4,0,0,0,0,1,12,0,0,0,0,0,7,3,4,0,4,0,0,0,0,10,1,0
/data/com/trainticket/PaymentApplication.java,com.trainticket.PaymentApplication,class,11,12,1,11,2,1,0,2,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
/data/com/trainticket/service/PaymentService.java,com.trainticket.service.PaymentService,interface,3,6,3,3,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
/data/com/trainticket/controller/PaymentController.java,com.trainticket.controller.PaymentController,class,13,14,1,13,4,1,0,7,0,0.25,0.5,0.5,4,0,4,0,0,0,4,0,0,0,2,1,0,1,0,1,1,0,0,19,4,0,0,0,0,9,0,1,0,2,0,0,0,0,26,1,3
/data/com/trainticket/config/SecurityConfig.java,com.trainticket.config.SecurityConfig$Anonymous1,anonymous,1,1,0,1,1,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,-1,0
/data/com/trainticket/repository/AddMoneyRepository.java,com.trainticket.repository.AddMoneyRepository,interface,1,2,1,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
