file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/data/food/controller/StationFoodController.java,food.controller.StationFoodController,getAllFoodStores/1[food.controller.HttpHeaders],false,31,6,1,0,1,1,3,4,1,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,1,1,false
/data/food/controller/StationFoodController.java,food.controller.StationFoodController,"getFoodStoresOfStation/2[java.lang.String,food.controller.HttpHeaders]",false,38,7,1,0,1,1,3,4,1,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16,1,1,false
/data/food/controller/StationFoodController.java,food.controller.StationFoodController,"getFoodListByStationFoodStoreId/2[java.lang.String,food.controller.HttpHeaders]",false,50,6,1,0,1,1,3,4,1,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17,1,1,false
/data/food/controller/StationFoodController.java,food.controller.StationFoodController,getFoodStoresByStationNames/1[java.util.List<java.lang.String>],false,45,5,1,0,1,1,3,4,1,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,1,1,false
/data/food/controller/StationFoodController.java,food.controller.StationFoodController,home/0,false,25,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,1,0,false
/data/food/init/InitData.java,food.init.InitData,run/1[java.lang.String[]],false,28,3,3,0,3,4,22,31,0,4,1,22,1,1,1,1,1,0,9,7,10,0,3,0,0,0,21,1,2,false
/data/food/init/InitData.java,food.init.InitData,toFoodList/1[java.lang.String],false,89,1,1,1,0,2,6,13,1,5,1,6,0,0,1,0,0,0,3,3,5,0,1,0,0,0,8,2,1,false
/data/food/service/StationFoodServiceImpl.java,food.service.StationFoodServiceImpl,getFoodStoresByStationNames/1[java.util.List<java.lang.String>],false,101,3,1,0,1,2,2,10,2,1,1,2,0,0,0,1,0,0,2,2,1,0,1,0,0,0,18,1,1,false
/data/food/service/StationFoodServiceImpl.java,food.service.StationFoodServiceImpl,"createFoodStore/2[food.entity.StationFoodStore,food.service.HttpHeaders]",false,30,4,1,0,1,3,6,16,3,1,2,6,0,0,0,1,1,0,4,3,1,0,2,0,0,0,13,1,1,false
/data/food/service/StationFoodServiceImpl.java,food.service.StationFoodServiceImpl,listFoodStores/1[food.service.HttpHeaders],false,57,4,1,0,1,3,3,10,2,1,1,3,0,0,0,1,0,0,3,2,1,0,1,0,0,0,13,1,1,false
/data/food/service/StationFoodServiceImpl.java,food.service.StationFoodServiceImpl,"listFoodStoresByStationName/2[java.lang.String,food.service.HttpHeaders]",false,79,4,1,0,1,3,3,10,2,1,2,3,0,0,0,1,0,0,3,2,1,0,1,0,0,0,18,1,1,false
