file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/data/other/entity/OrderAlterInfo.java,other.entity.OrderAlterInfo,class,6,8,2,6,1,1,0,0,0,0.75,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,0,0,4,0,0,0,0,0,9,0,0,0,0,0,4,2,1,0,4,0,0,0,0,13,1,0
/data/other/config/SecurityConfig.java,other.config.SecurityConfig,class,13,13,0,13,3,2,0,15,3,0.6666667,0.0,0.0,3,0,2,0,1,0,3,0,0,0,2,0,0,0,0,2,0,0,0,19,2,0,0,0,0,14,0,2,0,2,0,1,0,0,68,1,0
/data/other/init/InitData.java,other.init.InitData,class,5,5,0,5,1,1,0,17,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,22,0,0,0,0,0,11,2,1,0,2,0,0,0,0,18,1,0
/data/other/OrderOtherApplication.java,other.OrderOtherApplication,class,11,12,1,11,2,1,0,2,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
/data/other/config/SecurityConfig.java,other.config.SecurityConfig$Anonymous1,anonymous,1,1,0,1,1,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,-1,0
/data/other/entity/Order.java,other.entity.Order,class,10,17,7,10,11,1,0,21,1,0.5208333,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,16,0,0,16,0,0,0,0,1,48,5,0,8,0,1,11,7,13,2,18,1,0,0,0,45,1,0
/data/other/service/OrderOtherService.java,other.service.OrderOtherService,interface,6,9,3,6,19,1,0,0,171,0.0,0.0,0.0,19,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0
/data/other/controller/OrderOtherController.java,other.controller.OrderOtherController,class,19,20,1,19,16,1,0,25,0,0.0625,0.875,0.875,16,0,16,0,0,0,16,0,0,0,2,1,0,2,0,0,1,0,0,67,16,0,0,0,0,47,0,1,0,2,0,0,0,0,69,1,15
/data/other/repository/OrderOtherRepository.java,other.repository.OrderOtherRepository,interface,3,4,1,3,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0
/data/other/service/OrderOtherServiceImpl.java,other.service.OrderOtherServiceImpl$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/data/other/entity/QueryInfo.java,other.entity.QueryInfo,class,1,4,3,1,7,1,0,0,11,0.74603176,0.23809524,0.33333334,7,0,7,0,0,0,7,0,0,0,9,0,0,9,0,0,0,0,0,41,0,0,0,0,0,0,1,16,0,9,0,0,0,0,26,1,0
/data/other/service/OrderOtherServiceImpl.java,other.service.OrderOtherServiceImpl,class,21,22,1,21,72,1,0,109,0,0.5079365,0.8842105,0.9,21,0,20,1,0,0,20,0,0,0,6,1,0,4,0,2,1,0,6,402,36,6,16,0,0,61,53,72,14,62,4,1,0,0,142,1,44
