file,class,method,variable,usage
/data/adminorder/config/SecurityConfig.java,adminorder.config.SecurityConfig$Anonymous1,addCorsMappings/1[adminorder.config.CorsRegistry],registry,1
/data/adminorder/service/AdminOrderService.java,adminorder.service.AdminOrderService,"deleteOrder/3[java.lang.String,java.lang.String,adminorder.service.HttpHeaders]",headers,0
/data/adminorder/service/AdminOrderService.java,adminorder.service.AdminOrderService,"deleteOrder/3[java.lang.String,java.lang.String,adminorder.service.HttpHeaders]",orderId,0
/data/adminorder/service/AdminOrderService.java,adminorder.service.AdminOrderService,"deleteOrder/3[java.lang.String,java.lang.String,adminorder.service.HttpHeaders]",trainNumber,0
/data/adminorder/service/AdminOrderService.java,adminorder.service.AdminOrderService,getAllOrders/1[adminorder.service.HttpHeaders],headers,0
/data/adminorder/service/AdminOrderService.java,adminorder.service.AdminOrderService,"updateOrder/2[adminorder.service.Order,adminorder.service.HttpHeaders]",request,0
/data/adminorder/service/AdminOrderService.java,adminorder.service.AdminOrderService,"updateOrder/2[adminorder.service.Order,adminorder.service.HttpHeaders]",headers,0
/data/adminorder/service/AdminOrderService.java,adminorder.service.AdminOrderService,"addOrder/2[adminorder.service.Order,adminorder.service.HttpHeaders]",request,0
/data/adminorder/service/AdminOrderService.java,adminorder.service.AdminOrderService,"addOrder/2[adminorder.service.Order,adminorder.service.HttpHeaders]",headers,0
/data/adminorder/AdminOrderApplication.java,adminorder.AdminOrderApplication,restTemplate/1[adminorder.RestTemplateBuilder],builder,1
/data/adminorder/AdminOrderApplication.java,adminorder.AdminOrderApplication,main/1[java.lang.String[]],args,1
/data/adminorder/controller/AdminOrderController.java,adminorder.controller.AdminOrderController,getAllOrders/1[adminorder.controller.HttpHeaders],headers,1
/data/adminorder/controller/AdminOrderController.java,adminorder.controller.AdminOrderController,"updateOrder/2[adminorder.controller.Order,adminorder.controller.HttpHeaders]",request,3
/data/adminorder/controller/AdminOrderController.java,adminorder.controller.AdminOrderController,"updateOrder/2[adminorder.controller.Order,adminorder.controller.HttpHeaders]",headers,1
/data/adminorder/controller/AdminOrderController.java,adminorder.controller.AdminOrderController,"deleteOrder/3[java.lang.String,java.lang.String,adminorder.controller.HttpHeaders]",headers,1
/data/adminorder/controller/AdminOrderController.java,adminorder.controller.AdminOrderController,"deleteOrder/3[java.lang.String,java.lang.String,adminorder.controller.HttpHeaders]",orderId,2
/data/adminorder/controller/AdminOrderController.java,adminorder.controller.AdminOrderController,"deleteOrder/3[java.lang.String,java.lang.String,adminorder.controller.HttpHeaders]",trainNumber,2
/data/adminorder/controller/AdminOrderController.java,adminorder.controller.AdminOrderController,home/1[adminorder.controller.HttpHeaders],headers,0
/data/adminorder/controller/AdminOrderController.java,adminorder.controller.AdminOrderController,"addOrder/2[adminorder.controller.Order,adminorder.controller.HttpHeaders]",request,2
/data/adminorder/controller/AdminOrderController.java,adminorder.controller.AdminOrderController,"addOrder/2[adminorder.controller.Order,adminorder.controller.HttpHeaders]",headers,1
/data/adminorder/service/AdminOrderServiceImpl.java,adminorder.service.AdminOrderServiceImpl,"deleteOrder/3[java.lang.String,java.lang.String,adminorder.service.HttpHeaders]",deleteOrderResult,3
/data/adminorder/service/AdminOrderServiceImpl.java,adminorder.service.AdminOrderServiceImpl,"deleteOrder/3[java.lang.String,java.lang.String,adminorder.service.HttpHeaders]",headers,0
/data/adminorder/service/AdminOrderServiceImpl.java,adminorder.service.AdminOrderServiceImpl,"deleteOrder/3[java.lang.String,java.lang.String,adminorder.service.HttpHeaders]",order_other_service_url,1
/data/adminorder/service/AdminOrderServiceImpl.java,adminorder.service.AdminOrderServiceImpl,"deleteOrder/3[java.lang.String,java.lang.String,adminorder.service.HttpHeaders]",re,3
/data/adminorder/service/AdminOrderServiceImpl.java,adminorder.service.AdminOrderServiceImpl,"deleteOrder/3[java.lang.String,java.lang.String,adminorder.service.HttpHeaders]",orderId,3
/data/adminorder/service/AdminOrderServiceImpl.java,adminorder.service.AdminOrderServiceImpl,"deleteOrder/3[java.lang.String,java.lang.String,adminorder.service.HttpHeaders]",trainNumber,3
/data/adminorder/service/AdminOrderServiceImpl.java,adminorder.service.AdminOrderServiceImpl,"deleteOrder/3[java.lang.String,java.lang.String,adminorder.service.HttpHeaders]",requestEntity,3
/data/adminorder/service/AdminOrderServiceImpl.java,adminorder.service.AdminOrderServiceImpl,"deleteOrder/3[java.lang.String,java.lang.String,adminorder.service.HttpHeaders]",order_service_url,1
/data/adminorder/service/AdminOrderServiceImpl.java,adminorder.service.AdminOrderServiceImpl,getServiceUrl/1[java.lang.String],serviceName,1
/data/adminorder/service/AdminOrderServiceImpl.java,adminorder.service.AdminOrderServiceImpl,"updateOrder/2[adminorder.service.Order,adminorder.service.HttpHeaders]",request,5
